49 0.004900 0.000000 14.387523 19.041331 19.885857 19.992649 20.040470 20.457223 23.834708 42.449911 100.000000
50 0.005000 0.000000 14.308879 19.010554 19.879897 19.992172 20.043450 20.481144 23.957822 42.764488 100.000000
51 0.005100 0.000000 14.231257 18.979590 19.873780 19.991679 20.046573 20.505698 24.081681 43.074975 100.000000
52 0.005200 0.000000 14.154639 18.948451 19.867508 19.991170 20.049839 20.530881 24.206246 43.381446 100.000000
53 0.005300 0.000000 14.079008 18.917144 19.861081 19.990645 20.053251 20.556689 24.331478 43.683972 100.000000
54 0.005400 0.000000 14.004346 18.885681 19.854502 19.990104 20.056813 20.583120 24.457338 43.982620 100.000000
55 0.005500 0.000000 13.930636 18.854070 19.847770 19.989548 20.060526 20.610170 24.583792 44.277460 100.000000
56 0.005600 0.000000 13.857862 18.822319 19.840886 19.988976 20.064394 20.637834 24.710803 44.568557 100.000000
57 0.005700 0.000000 13.786007 18.790438 19.833853 19.988389 20.068417 20.666109 24.838337 44.855976 100.000000
58 0.005800 0.000000 13.715056 18.758435 19.826672 19.987787 20.072600 20.694989 24.966360 45.139781 100.000000
59 0.005900 0.000000 13.644993 18.726318 19.819343 19.987170 20.076943 20.724472 25.094842 45.420035 100.000000
60 0.006000 0.000000 13.575802 18.694094 19.811867 19.986539 20.081450 20.754551 25.223749 45.696798 100.000000
61 0.006100 0.000000 13.507470 18.661772 19.804248 19.985895 20.086121 20.785221 25.353053 45.970130 100.000000
62 0.006200 0.000000 13.439980 18.629358 19.796485 19.985237 20.090960 20.816479 25.482724 46.240090 100.000000
63 0.006300 0.000000 13.373319 18.596860 19.788580 19.984566 20.095968 20.848318 25.612733 46.506736 100.000000
64 0.006400 0.000000 13.307472 18.564285 19.780535 19.983883 20.101146 20.880734 25.743053 46.770123 100.000000
65 0.006500 0.000000 13.242427 18.531639 19.772351 19.983188 20.106498 20.913721 25.873657 47.030307 100.000000
66 0.006600 0.000000 13.178168 18.498929 19.764030 19.982480 20.112023 20.947273 26.004519 47.287342 100.000000
67 0.006700 0.000000 13.114684 18.466161 19.755574 19.981762 20.117725 20.981384 26.135614 47.541281 100.000000
68 0.006800 0.000000 13.051961 18.433341 19.746983 19.981033 20.123605 21.016050 26.266918 47.792175 100.000000
69 0.006900 0.000000 12.989986 18.400476 19.738261 19.980294 20.129663 21.051264 26.398408 48.040077 100.000000
70 0.007000 0.000000 12.928747 18.367570 19.729408 19.979545 20.135903 21.087021 26.530060 48.285034 100.000000
71 0.007100 0.000000 12.868232 18.334630 19.720426 19.978788 20.142324 21.123314 26.661853 48.527098 100.000000
72 0.007200 0.000000 12.808429 18.301661 19.711317 19.978022 20.148929 21.160137 26.793766 48.766314 100.000000
73 0.007300 0.000000 12.749325 18.268668 19.702082 19.977248 20.155718 21.197484 26.925777 49.002731 100.000000
74 0.007400 0.000000 12.690910 18.235655 19.692724 19.976467 20.162693 21.235349 27.057867 49.236394 100.000000
